id,lat,lon,name,amenity,cuisine
1332824804,33.5715883,-117.1824717,Starbucks,cafe,coffee_shop
1332824855,33.5716502,-117.1823514,"Pizza Hut",fast_food,pizza
1333486476,33.9754391,-117.3379828,Yogurtland,fast_food,yogurt
1335188237,34.4273048,-117.5728562,"Burger King",fast_food,burger
1336514258,34.0372735,-117.3674945,"Carl''s Jr./Green Burrito",fast_food,burger
1337616248,34.520973,-117.3307824,"Carl's Jr.",fast_food,burger
1337773531,34.5074381,-117.3270721,"Del Taco",fast_food,mexican
1337822656,34.4270902,-117.5751,"Pizza Factory",restaurant,pizza
1339197199,34.066281,-117.3223906,"Burger King",fast_food,burger
1342049910,34.0491221,-117.302819,Nickelodeon,restaurant,italian
1342049928,34.0488821,-117.3034262,"DQ Orange Julius",fast_food,burger;ice_cream
1342568694,34.1686226,-119.2285307,Moqueca,restaurant,brazilian
1343044648,34.0218666,-117.3360708,Yum-Yum,restaurant,american
1345432053,34.5084358,-117.4000073,"Del Taco",fast_food,burger
1345432054,34.5073882,-117.4000884,Subway,fast_food,sandwich
1346435670,33.4818313,-117.1014918,"Great Panda",fast_food,chinese
1349097416,33.6846425,-117.1675896,"Del Taco",fast_food,mexican
1350004681,34.0174006,-118.4937445,"Real Food Daily",restaurant,vegan
1351008088,34.148227,-119.1949223,"Thai Village",restaurant,thai
1353189953,33.9378411,-117.180344,"Carl''s Jr./Green Burrito",fast_food,burger
1353395797,34.427091,-117.3835503,Bakers,fast_food,burger
1354431810,34.5211225,-117.3261832,"Farmer Boys",fast_food,burger
1357773914,34.0335063,-117.3236989,Quiznos,fast_food,deli
1357774067,34.0341049,-117.3128182,"Little Caesars",fast_food,pizza
1357774085,34.0341817,-117.31284,Subway,fast_food,deli
1361281265,33.7337968,-117.1883456,"Taco Bell",fast_food,mexican
1365051042,34.4259057,-117.3823677,"Golden Corral",restaurant,buffet
1367636078,33.841487,-117.2550352,"Jack in the Box",fast_food,burger
1367636111,33.8413645,-117.2543294,"Mi Rancho Tacos & Pizza",restaurant,mexican;pizza
1368118927,33.8442286,-117.2230293,"Farmer Boys",fast_food,burger
1368508364,33.5065049,-117.1464744,"Pizza Hut Express",fast_food,pizza;pasta;burger
1368520144,34.0563222,-117.1813512,"Caprice Cafe",restaurant,international
1368557203,34.0570739,-117.1794483,"Burgertown USA",fast_food,burger
1368575180,34.0571516,-117.181586,Tartan,restaurant,american
1368575182,34.0560539,-117.1816075,"Oscar's",restaurant,mexican
1368575198,34.0569494,-117.1815994,"Augie's Coffee",cafe,coffee_shop
1368578389,34.0562539,-117.1768063,"Taco Shack",restaurant,mexican
1370498990,34.0857096,-116.9104061,"El Mexicano",restaurant,mexican
1370815747,33.8425101,-117.9976951,"T.G.I. Friday's",restaurant,american
1373596541,33.8919422,-117.2061328,"McDonald''s",fast_food,burger
1374305084,34.4708925,-117.3487868,"El Tio Pepe",restaurant,mexican
1374420872,33.8108891,-117.918818,"Market House",cafe,coffee_shop
1375159700,34.2426709,-119.1777583,"Pizza Hut",restaurant,pizza
1375159701,34.240662,-119.1789465,"Starbucks Coffee",cafe,coffee_shop
1377259220,34.4260833,-117.3858012,"Oasis Sushi",fast_food,sushi
1377259221,34.4263488,-117.3855813,Subway,fast_food,sandwich
1377259223,34.4263356,-117.3854257,"Juice it up",fast_food,juice
1379944018,33.6840077,-117.1676701,"Jack in the Box",fast_food,burger
1379944476,33.6411867,-117.1693714,"Carl''s Jr.",fast_food,burger
1381295188,34.5170175,-117.3127612,"Jack in the Box",fast_food,burger
1383282076,33.4753976,-117.1277752,"Los Jiberto's",fast_food,mexican
1383894349,34.4698688,-117.3659991,"McDonald's",fast_food,burger
1385333836,34.0626093,-117.1978197,"El Burrito",fast_food,mexican
1385337828,34.0549086,-117.174978,Starbucks,cafe,coffee_shop
1385337833,34.0540531,-117.1748064,"Alvaro's",fast_food,mexican
1390591127,33.9752754,-117.3592533,"McDonald''s",fast_food,burger
1390591268,33.9753429,-117.3524248,"Church's Chicken",fast_food,chicken
1390591278,33.9752143,-117.3589117,"El Pollo Loco",fast_food,chicken
1393111969,33.9100813,-117.8814495,"Wendy's",fast_food,burger
1398005613,34.1020552,-118.3309347,"Murakami Sushi",restaurant,japanese
1398047830,34.0793397,-118.1042513,"nature pagoda returant",restaurant,chinese
1399431853,33.8991018,-117.9105369,"Carl's Jr.",fast_food,burger
1399445655,33.9181774,-117.8997897,"Farrell's Ice Cream Parlour",cafe,ice_cream
1401726015,33.8759195,-117.9184156,"The Stinger Cafe",cafe,coffee_shop
1401745785,33.8116607,-117.9193682,"Jolly Holiday Bakery Café",fast_food,coffee_shop
1403670783,33.9145181,-117.3241952,"Tommy's",fast_food,burger
1403936313,33.8868223,-117.3398474,KFC,fast_food,chicken
1405084290,34.4747157,-117.3437198,"Olive Garden",restaurant,italian
1406850793,33.8083929,-117.9267046,"Tangaroa Terrace-Casual Island Dining",fast_food,american
1412668815,33.9121035,-117.4391887,"Del Taco",fast_food,mexican
1412694819,33.9415916,-117.4534134,"Shakey's Pizza Parlor",restaurant,pizza
1412694842,33.938486,-117.4536747,"El Pollo Loco",fast_food,mexican
1412694860,33.9432224,-117.4533819,"Carl''s Jr.",fast_food,burger
1414402954,34.0397221,-118.6607359,"Amore Pizza",restaurant,pizza
1415662087,33.9671759,-117.465837,"In-N-Out Burger",fast_food,burger
1416765813,34.0252468,-118.3972169,"Govinda's Buffet",restaurant,vegetarian
1416765816,34.0250334,-118.3964686,"Casa Oaxaca",restaurant,mexican
1419803132,34.0289221,-118.4034488,"The Coop Pizza",fast_food,pizza
1419803134,34.0307538,-118.4009623,"Papa John's Pizza",fast_food,pizza
1419803144,34.0311534,-118.4008624,"Taco Plus",fast_food,mexican
1420510383,33.9148897,-117.8861076,"California Pizza Kitchen",restaurant,pizza
1424856172,33.4567799,-117.1046843,Bamboo,restaurant,asian
1434981440,34.0500332,-118.2413313,"Izakaya Fu-ga",restaurant,japanese
1434999959,34.0497124,-118.2396931,"Mr. Ramen",restaurant,japanese
1435012193,34.0495076,-118.239428,"Sushi Toshi",restaurant,japanese
1435012202,34.0496226,-118.2395849,"Chop Suey Cafe & Lounge",restaurant,japanese
1435041904,34.0500533,-118.2401834,"Korean BBQ House",restaurant,korean
1435041912,34.0498104,-118.2398257,"Suehiro Cafe",restaurant,japanese
1435041916,34.0502181,-118.2404318,"San Sui Tei 山水亭",restaurant,japanese
1439067446,33.8079042,-117.9193495,"Fiddler, Fifer, & Practical Café",cafe,coffee_shop
1441710308,34.0481989,-118.2402313,"Ebisu Japanese Tavern",pub,japanese
1441713724,34.0481619,-118.2401773,"Shabu Shabuyo",fast_food,japanese
1448993758,34.180919,-118.6037662,Subway,fast_food,sandwich
1451280724,34.2435229,-116.9119382,"Nottinghams Restaurant & Tavern",restaurant,american
1451397013,34.2509057,-116.8841999,Starbucks,cafe,coffee_shop
1455692411,34.2391777,-116.92509,"Azteca Mexican Grill",restaurant,mexican
1456522342,34.2515697,-116.8855912,"Maggio's Pizza",restaurant,pizza
1456527654,34.2473529,-116.8836229,Subway,fast_food,sandwich
1458418468,34.2412902,-116.9116493,"Saucy Mama's Pizza",restaurant,pizza
1458418510,34.2403579,-116.9116471,"Himalayan Restaurant",restaurant,indian
1458420337,34.2414286,-116.916769,"Village Pizza",restaurant,pizza
1460525068,34.0079839,-118.1562027,"Carl''s Jr.",fast_food,burger
1460525462,34.0063073,-118.1527699,"Ruby's Diner",restaurant,american
1472886208,34.1507026,-117.4705499,"Del Taco",fast_food,mexican
1472886502,34.1386195,-117.4335383,"McDonald''s",fast_food,burger
1472887161,34.1498534,-117.4732728,"Jack in the Box",fast_food,american
1472887820,34.138834,-117.4355345,"Pizza Hut",fast_food,pizza
1472888217,34.1381072,-117.4351028,"Tio's Mexican Food",restaurant,mexican
1474999158,33.9884672,-118.3312536,KFC,fast_food,chicken
1474999167,33.9883918,-118.3304291,"Burger King",fast_food,burger
1475048702,33.8318219,-118.0904107,"Tantalizingly Thai",restaurant,thai
1480594418,34.0988264,-117.5929674,"Jack in the Box",fast_food,burger
1480735206,33.9745062,-118.1265646,"Denny's",restaurant,american
1482985379,33.9441459,-118.4024817,"Encounter Restaurant",restaurant,american
1488271069,33.9195969,-117.448424,Wienerschnitzel,fast_food,american
1488271070,33.9443003,-117.4533657,"Kentucky Fried Chicken",fast_food,chicken
1488271071,33.9270751,-117.4514657,"Jack in the Box",fast_food,burger
1488271072,33.9412076,-117.4535267,Wienerschnitzel,fast_food,american
1488271073,33.9415325,-117.4544386,"Burger King",fast_food,burger
1488271075,33.9352793,-117.4545244,"McDonald's",fast_food,burger
1488271076,33.9400327,-117.4534516,Subway,fast_food,sandwich
1488271849,33.9179676,-117.450146,"Pizza Hut",fast_food,pizza
1488271850,33.9139177,-117.4587672,"McDonald's",fast_food,burger
1488271851,33.9148201,-117.4571565,"Kentucky Fried Chicken",fast_food,chicken
1488271852,33.9131077,-117.4611865,Subway,fast_food,sandwich
1488271853,33.9147402,-117.4633095,"Jack in the Box",fast_food,burger
1488271854,33.9132991,-117.4599259,"Baker's",fast_food,burger
1488274733,33.9091009,-117.4597113,"Burger King",fast_food,burger
1488274734,33.9095893,-117.464774,"Del Taco",fast_food,mexican
1488274735,33.918494,-117.4885558,"Jack in the Box",fast_food,burger
1488274736,33.9146153,-117.4846384,Subway,fast_food,sandwich
1488274737,33.9041813,-117.4772744,Wienerschnitzel,fast_food,american
1488274741,33.9049101,-117.4746928,"Taco Bell",fast_food,mexican
1488274743,33.9022665,-117.4773012,"Domino's",fast_food,pizza
1488274745,33.9170028,-117.4874883,"Del Taco",fast_food,mexican
1488274746,33.9148958,-117.4848691,"Little Caesar's",fast_food,pizza
1488274929,33.9461556,-117.4783902,"Little Caesar's",fast_food,pizza
1488274930,33.9469911,-117.477188,Subway,fast_food,sandwich
1488274990,33.9462303,-117.4693774,"Del Taco",fast_food,mexican
1488276468,33.9023777,-117.4757944,"El Pollo Loco",fast_food,mexican
1488276469,33.9033786,-117.4757448,"Panda Express",fast_food,chinese
1488276470,33.9028131,-117.4752888,"Straw Hat Pizza",fast_food,pizza
1489068968,33.916737,-117.4535349,"Quizno's Subs",fast_food,sandwich
1489069018,33.9166303,-117.4537493,"Panda Express",fast_food,chinese
1489069029,33.9170173,-117.4532238,Popeyes,fast_food,chicken
1489074105,33.9113057,-117.4614368,Starbucks,cafe,coffee_shop
1489088059,33.9120358,-117.4619571,IHOP,restaurant,american
1489088065,33.9094358,-117.4598167,"Olive Garden",restaurant,italian
1489088067,33.9137008,-117.4623809,"Norm's",restaurant,american
1489100614,33.9148479,-117.4658412,"Papa John's",fast_food,pizza
1489101804,33.9142157,-117.4595488,"Arby's",fast_food,sandwich
1489215803,33.9040514,-117.4719621,"El Torrito",restaurant,mexican
1489215804,33.9037709,-117.4716349,"Red Lobster",restaurant,seafood
1489216208,33.9182175,-117.4804915,Anchos,restaurant,mexican
1489216245,33.9134987,-117.4631859,"Original Roadhouse Grill",restaurant,american
1494035421,33.8718524,-117.9417397,"Carl's Jr.",fast_food,burger
1494035439,33.8709973,-117.9416886,"El Polo Loco",fast_food,chicken
1494063551,33.9117209,-117.8808681,"Z Pizza",restaurant,pizza
1494508982,34.2008499,-118.5716685,"Poncho's Restaraunt",restaurant,mexican
1497605015,34.0572351,-117.1884343,"Sushi Kimo",restaurant,sushi
1506867093,33.8325169,-118.1404211,Subway,fast_food,sandwich
1513006668,34.1860657,-118.6235991,Subway,restaurant,sandwich
1513232659,33.6749043,-117.8430734,"Bistro 24",restaurant,sandwich
1513643222,33.5704976,-117.7141579,Starbucks,cafe,coffee_shop
1513643234,33.5705913,-117.7138923,"Rubio's",restaurant,mexican
1514574816,33.5711096,-117.7246597,"Z Pizza",restaurant,pizza
1514574818,33.5711085,-117.7247375,"Bruegger's Bagels",fast_food,sandwich
1514574819,33.5711096,-117.7244867,Subway,fast_food,sandwich
1514574820,33.5711085,-117.7242976,"The Habit Burger Grill",restaurant,burger
1514580832,33.5711029,-117.7250419,"Thai Bite",restaurant,thai
1537567602,34.1877527,-118.5979818,Chipotle,fast_food,mexican
1540321964,34.1698547,-118.1854615,"Cafeteria (Sodexo)",cafe,international
1544612497,33.7618745,-118.1390865,"Polly's Gourmet Coffee",cafe,coffee_shop
1544616549,33.7593391,-118.1323166,"Paradis Ice Cream",restaurant,ice_cream
1544744182,34.1737925,-119.1615887,Starbucks,cafe,coffee_shop
1564024398,34.0744303,-118.4423483,"Northern Lights",cafe,coffee_shop
1564031080,34.0759625,-118.4409389,"Untitled, Café",cafe,coffee_shop
1564041926,34.0748497,-118.4412839,"Cafe 451",cafe,coffee_shop
1564058356,34.0737093,-118.4394346,"Jimmy's Coffee House",cafe,coffee_shop
1564081408,34.0205123,-118.4525752,"Coffee Bean & Tea Leaf",cafe,coffee_shop
1564094000,34.0701867,-118.4439673,"Bruin Buzz",cafe,coffee_shop
1566159661,33.832826,-117.924081,"Fa-Sai Thai Cuisine",restaurant,thai
1566545259,33.6977203,-117.828105,"Five Guys",fast_food,burger
1566545264,33.700041,-117.8282311,"Daphne's Greek Cafe",fast_food,greek
1566545265,33.6955378,-117.8278073,"Pei Wei",restaurant,chinese
1566545272,33.6967585,-117.828333,"Sharky's Woodfire Mexican Grill",restaurant,mexican
1566545292,33.7003891,-117.8282418,"Aloha Hawaiian BBQ",restaurant,regional
1570587428,34.1064351,-117.806458,Starbucks,cafe,coffee_shop
1572268976,34.2218247,-119.1587465,"TGI Friday's",restaurant,american
1576275684,34.0897081,-117.737199,Subway,fast_food,deli
1579014846,34.2073487,-118.5079919,Subway,fast_food,sandwich
1579937579,34.2078809,-118.5084986,"Top Bar Burger",restaurant,burger
1581562246,34.4262728,-117.3849686,"Farmer Boys",fast_food,burger
1584088933,34.0475188,-118.2566694,"Chipotle Mexican Grill",fast_food,mexican
1584090340,34.0473499,-118.2569995,"Sugarfish | Downtown",restaurant,sushi
1584131214,34.0470966,-118.2600049,IHOP,restaurant,american
1584135985,34.0473558,-118.2604543,"Pizza Next Door",fast_food,pizza
1584149761,34.0473255,-118.2604059,"SanSai Japanese Grill",fast_food,japanese
1584153811,34.0453231,-118.2604139,"Coffee Bean & Tea Leaf",cafe,coffee_shop
1584156670,34.045512,-118.2602356,"Simply Salad",fast_food,vegetarian
1584158713,34.0450964,-118.2607358,"Panini Cafe Downtown",restaurant,sandwich
1584165091,34.0454731,-118.2602946,"Quiznos Sandwich Restaurant",fast_food,sandwich
1586488975,33.8660486,-118.1247995,"Pizza = Two",fast_food,pizza
1588726486,34.0947908,-117.7162545,"Tutti Mangia Italian Grill",restaurant,italian
1588726487,34.0969321,-117.7177039,"Walter's",restaurant,afghan
1595117491,33.730352,-118.0139248,"George's Mexican Food",fast_food,mexican
1595640673,33.748854,-118.4070791,Starbucks,cafe,coffee_shop
1595641931,33.7484349,-118.4069183,Asaka,restaurant,sushi
1595642875,33.748689,-118.4069772,Subway,fast_food,sandwich
1595643915,33.7486176,-118.4069477,"Swan Thai",restaurant,thai
1595645287,33.7481047,-118.4069074,"Admiral Risty",restaurant,steak_house
1595843009,34.0982977,-117.6998596,"Razzle Dazzle Frozen Yogurt",fast_food,frozen_yogurt
1595843010,34.0982749,-117.6997254,Subway,fast_food,deli
1598425081,34.0932048,-117.690848,"John's Incredible Pizza Company",fast_food,pizza
1598425089,34.0955542,-117.6899693,"Taco Bell / Pizza Hut",fast_food,mexican;pizza
1606877462,34.1109421,-117.5767561,"Haandi Indian Cuisine",restaurant,indian
1617361921,33.8738111,-117.9171679,Subway,fast_food,sandwich
1627130122,34.2777989,-119.2124359,Subway,fast_food,sandwich
1627130123,34.2779646,-119.2124793,Starbucks,cafe,coffee_shop
1634477787,34.0953863,-117.7197339,"Loving Hut",restaurant,thai
1666864417,34.1620036,-118.0599598,"Taco Fiesta",restaurant,mexican
1668036416,33.7453163,-117.8181174,"Full Moon Sushi",restaurant,sushi
1668036430,33.7478543,-117.8118518,"Ruby's Diner",restaurant,american
1671284276,34.1933041,-118.6263262,"Panda Express",restaurant,chinese
1672879766,33.9168718,-117.4880686,"Pizza Hut",restaurant,pizza
1673051689,34.1098336,-118.2879687,"Yen Sushi",restaurant,sushi
1693843539,33.6510718,-117.7461383,"Cheesecake Factory",restaurant,american
1693844604,33.6514916,-117.7461329,"Javier's",restaurant,mexican
1694922847,33.6521612,-117.7454242,"Ruby's Diner",restaurant,american
1694925731,33.6522951,-117.7464435,"Rubio's",restaurant,mexican
1694928602,33.6508841,-117.7429244,"Chipotle Mexican Grill",restaurant,mexican
1694931868,33.7215216,-117.8267383,"Fresca's Mexican Grill",restaurant,mexican
1704063672,33.8541273,-118.3797122,"Bistro Miyoda & Sushi Ichiriki",restaurant,sushi
1705231131,34.1143596,-118.1825565,"My Taco",restaurant,mexican
1706143203,34.1647435,-118.3742438,Starbucks,cafe,coffee_shop
1707196260,33.6854525,-117.8111542,Chipotle,fast_food,mexican
1707196891,33.6855462,-117.8113366,"Stonefire Grill",restaurant,american
1708325171,33.6838276,-117.8861291,"McDonald's",fast_food,burger
1710280457,34.0274036,-118.4788103,"Big Jo's",fast_food,burger
1713512773,34.0225641,-118.3719791,"Taco Bell",fast_food,mexican
1713512776,34.0228264,-118.3719898,Subway,fast_food,sandwich
1713512780,34.0240091,-118.3727676,"McDonald's",fast_food,burger
1717146562,34.0193208,-118.4069718,"McDonald's",fast_food,burger
1719377839,34.098437,-118.3003289,"Zankou Chicken",restaurant,kebab
1720732886,33.9615176,-117.5588523,"Pizza Nora",fast_food,pizza
1722467873,33.9125199,-117.881395,"Which Wich",restaurant,sandwich
1724460346,33.9893296,-118.4504778,"C&O Cucina",restaurant,italian
1724460350,33.9796583,-118.4661298,"C& O Trattoria",restaurant,italian
1724463584,34.0911861,-118.3021154,"Tacos al Pastor",fast_food,mexican
1726879336,34.1416153,-118.1320756,"Chipotle Mexican Grill",fast_food,mexican
1726880721,34.142089,-118.1320886,"Rubio's Fresh Mexican Grill",fast_food,mexican
1726881553,34.1420221,-118.1320896,"Panda Express",fast_food,chinese
1726893018,34.1466189,-118.150281,Akbar,restaurant,indian
1726897625,34.1459596,-118.149868,"Mi Piace",restaurant,italian
1727169649,33.9929153,-118.4432696,"Maxwell's",restaurant,american
1728141138,33.9171838,-117.9011285,"Panda Express",fast_food,chinese
1731500505,34.0887787,-117.9074882,Yoshinoya,fast_food,japanese
1732465435,33.8988517,-117.9098734,Subway,fast_food,sandwich
1732465439,33.8983842,-117.9117456,"Pix Up Stix",fast_food,asian
1732620098,34.0884066,-117.9074979,"Arby's",fast_food,sandwich
1732628993,34.0733879,-117.9071877,"McDonald's",fast_food,burger
1732631146,34.0794063,-117.9080191,Norms,restaurant,coffee_shop
1736433509,34.000357,-118.2192341,"La Villa Basque",restaurant,steak_house
1738802895,34.0460466,-118.2488754,"Nickel Diner",restaurant,american
1743518225,34.0237596,-118.1824229,"Erika's Tacos",fast_food,mexican
1743821661,34.1888067,-118.3200393,"McDonald's",fast_food,burger
1746242063,34.0161658,-118.1589673,"El Pollo Loco",fast_food,chicken
1748057756,33.6544177,-117.7385536,Starbucks,cafe,coffee_shop
1748058046,33.6544266,-117.7384893,"Bruegger's Bagels",fast_food,sandwich
1748058047,33.654373,-117.7388996,Quiznos,fast_food,sandwich
1748172345,34.0697385,-117.1392266,"McDonald's",fast_food,american
1758973424,34.1907487,-118.131729,"Bulgarini Gelateria and Cafe",ice_cream,ice_cream
1759017530,34.0118217,-118.2823019,Subway,restaurant,sandwich
1759017531,34.0034215,-118.2821195,"Burger King",restaurant,burger
1759040903,34.1687317,-118.1132861,"Mijares Mexican Restaurant",restaurant,mexican
1759043309,34.1806542,-118.131893,"Coffee Gallery",cafe,coffee_shop
1759301388,34.1852518,-118.1195148,"10th Hole Bar and Grill",restaurant,american
1759305679,34.1689257,-118.1220366,"Lebanese Kitchen",restaurant,middle_eastern
1760337591,34.2794982,-118.7361917,"McDonald's",fast_food,burger
1760346751,34.2793694,-118.7383839,"Burger King",fast_food,burger
1760350583,34.278607,-118.7370428,"Del Taco",fast_food,mexican
1761193613,33.8038001,-117.9146051,Subway,fast_food,sandwich
1768773393,34.1464141,-118.0910579,"Fuji Sushi",restaurant,sushi
1769129661,34.2363934,-119.0376897,"Little Thai Fine Dining",restaurant,thai
1769144880,34.2364489,-119.0374497,"Panda Express",fast_food,chinese
1769144881,34.2358978,-119.0379687,"Me-n-Ed's Pizza",restaurant,pizza
1769144882,34.2359023,-119.0377112,"Daphne's California Greek",fast_food,greek
1769144886,34.2358967,-119.0378426,"Cold Stone Creamery",fast_food,ice_cream
1769144887,34.2364267,-119.0375704,"Mika Sushi",restaurant,sushi
1769147232,34.2365132,-119.0371788,Subway,fast_food,sandwich
1769150695,34.2351561,-119.037797,"Ameci's Pizza & Pasta",restaurant,pizza
1769167089,34.2256825,-119.0372391,"Round Table Pizza",restaurant,pizza
1769172453,34.2806929,-119.2924562,"Nature's Grill",restaurant,american
1770175960,33.8073741,-117.9190743,1901,bar,american
1770640132,34.1430987,-118.1313269,"Green Street Restaurant",restaurant,american
1770869424,33.5546718,-117.6290091,"Jerry's Dogs",fast_food,american
1770936286,34.0245107,-118.394556,Novocento,restaurant,italian
1770936289,34.0252265,-118.393805,"Kay 'n Dave's",restaurant,mexican
1770947465,34.0300969,-118.3722235,"JR's Bar-be-Que",restaurant,american
1770970774,33.5099036,-117.1248656,"Happy Chicken",fast_food,chicken
1771029514,34.0311905,-118.4007837,"Sushi Zo",restaurant,sushi
1771061783,34.0278152,-118.3904582,"Taco Plus",fast_food,mexican
1771061786,34.0264605,-118.3942985,"In 'n Out",fast_food,burger
1771061790,34.0267615,-118.3919657,"Wendy's",fast_food,burger
1771061791,34.0243484,-118.3944537,"Public School 310",restaurant,american
1771061793,34.0271449,-118.3929463,"Noah's Bagels",fast_food,bagel
1775132245,33.5717023,-117.1822265,"Carnitas Express",restaurant,mexican
1784145030,33.6634928,-118.0047578,"Sit, Stay Cafe",cafe,coffee_shop
1784145102,33.6636031,-118.0049956,"Chronic Taco",restaurant,mexican
1788220326,33.7206572,-118.0731805,"Fish Camp",restaurant,seafood
1791111328,34.1264281,-118.2638183,Souplantation,restaurant,soup
1803690589,34.1406073,-117.9779079,Subway,fast_food,sandwich
1803693583,34.1398611,-117.9803442,Starbucks,cafe,coffee_shop
1805615197,33.9712585,-118.378227,"Wendy’s",fast_food,burger
1818064417,33.9251107,-116.885133,"Jack in the Box",fast_food,burger
1818064496,33.9250852,-116.899327,"McDonald's",fast_food,burger
1829332135,33.5743367,-117.8402795,"The Beachcomber Cafe",restaurant,american
1830129346,34.1906067,-118.3278066,"Wendy's",fast_food,burger
1834789486,33.6154078,-117.8747264,"Brassiere Pascal",restaurant,french
1839193833,33.7714147,-118.3729938,Starbucks,cafe,coffee_shop
1840648730,33.7709327,-118.3689537,"Red Onion",restaurant,mexican
1840650072,33.7692964,-118.3683937,"Mama Terano",restaurant,italian
1840666393,33.7743868,-118.375078,"Dragonfly Thai",restaurant,thai
1840693411,33.7793052,-118.3091278,Starbucks,cafe,coffee_shop
1840694425,33.7795337,-118.3085297,"Tasty Siam",restaurant,thai
1841913473,34.4652319,-117.3513016,"Sonic Burger",fast_food,burger
1841913474,34.46417,-117.3520097,"Pancho Villas",restaurant,mexican
1843864471,34.2514129,-117.1884908,"McDonald's",fast_food,burger
1845699829,33.7701928,-118.370639,"The Appetizer Restaurant",restaurant,italian
1849677144,34.107839,-117.1955048,Subway,fast_food,sandwich
1851805838,33.9179179,-117.9043672,"Five Guys Burger and Fries",restaurant,burger
1872327758,33.7165615,-118.038724,"Que Pasta Italia",restaurant,italian
1873194508,33.9595784,-118.3802742,"Burger King",fast_food,burger
1873215316,33.9602858,-118.3784235,"Classic Grill",fast_food,burger
1881521882,34.3721761,-118.5162319,Subway,fast_food,american
1887228415,34.011749,-118.4834167,"El Pollo Loco",fast_food,chicken
1887230647,34.0127017,-118.4829325,Subway,fast_food,sandwich
1887232480,34.0127384,-118.4828588,"Dominos Pizza",fast_food,pizza
1887261366,34.0185188,-118.4716257,Subway,fast_food,sandwich
1887610572,34.2352117,-118.4484774,"Pizza Hut",fast_food,pizza
1889393057,33.9893043,-118.4625972,Lemonade,restaurant,sandwich
1895793895,33.9243223,-118.324876,"Wendy's",fast_food,burger
1895798280,33.8061813,-118.329406,"L & L Hawaiian Barbecue",fast_food,american
1895798282,33.8079509,-118.3075136,Talas,restaurant,mexican
1897325035,33.697156,-117.8288766,"Native Foods",restaurant,vegetarian
1898409081,34.0626527,-118.3993436,"Urth Cafe",restaurant,regional
1898409087,34.0637237,-118.3993087,"Coffee Bean and Tea Leaf",cafe,coffee_shop
1898411217,34.0645547,-118.399349,"California Pizza Kitchen",restaurant,pizza
1911636579,34.378277,-118.5567986,"Don Cuco",restaurant,mexican
1914150333,34.2354183,-118.4738014,"Pizza Hut",fast_food,pizza
1914158230,34.3783379,-118.5596173,Subway,fast_food,american
1917486750,34.3800749,-118.539775,Starbucks,cafe,coffee_shop
1917529768,34.2353566,-118.4858154,Starbucks,cafe,coffee_shop
1928485522,34.1914724,-118.3289189,Starbucks,cafe,coffee_shop
1932947820,34.2357838,-118.4507417,"McDonald's",fast_food,burger
1942016787,34.235463,-118.5029947,"Burger King",fast_food,burger
1943694497,34.2284383,-118.5276946,"Domino's",fast_food,pizza
1944730492,34.0702234,-118.2502772,"La Esquinita",restaurant,mexican
1946805781,34.0235386,-118.3951158,Ugo,restaurant,italian
1949785272,34.0593432,-118.4446809,Subway,fast_food,sandwich
1955171320,34.0593669,-118.4449535,"Noah's Bagels",fast_food,bagel
1956148417,34.1015968,-118.2974108,"Taron Bakery",fast_food,armenian
1956150627,34.100717,-118.2906785,"Umami Burger",restaurant,burger
1956746571,34.133218,-117.9077979,Subway,fast_food,sandwich
1956776567,34.1364815,-117.8707723,"Round Table Pizza",restaurant,pizza
1957066983,33.9594302,-118.3790367,"Maria's Tortillas",fast_food,mexican
1957070761,33.9603596,-118.3782255,"1st Wok",fast_food,chinese
1957430762,33.9601892,-118.3781174,Subway,fast_food,sandwich
1957439466,34.0081414,-118.4144703,"Tito's Tacos",fast_food,mexican
1957445017,33.969847,-118.3796122,"Buggy Whip",restaurant,steak_house
1957453471,34.2196725,-119.0396721,"Wendy's",fast_food,burger
1957500228,34.221418,-119.0400476,"Chester's Asia",restaurant,chinese
1957500266,34.2214158,-119.0396936,"Sushi Fujiya",restaurant,sushi
1957500285,34.2188297,-119.039251,"Great Central Steak & Hoagie",restaurant,american
1957500296,34.2180113,-119.0393744,"Burger King",fast_food,burger
1957500324,34.2185237,-119.0387629,"Pizza Hut",fast_food,pizza
1957523928,34.2226622,-119.038559,"Toppers Pizza Place",restaurant,pizza
1957543232,33.9776529,-118.3914931,"Rubio's Fresh Mexican Grill",fast_food,mexican
1963470434,34.2014571,-118.4746972,"Taco Bell",fast_food,burger
1966349665,34.145547,-118.1370174,"Zona Rosa Caffe",cafe,coffee_shop
1970351587,33.9177486,-117.930026,"McDonald's",fast_food,burger
1977039513,34.3801779,-118.5399057,"Sam's Fantastic Grill",restaurant,steak_house
1977133732,34.3887735,-118.5724157,"Fresh Grill",restaurant,steak_house
1977133733,34.3888842,-118.5723218,"Kyoto Sushi",restaurant,sushi
1977133734,34.3886695,-118.5724773,"Mamma Mia",restaurant,pizza
1977135942,34.3917838,-118.5731102,"Baskin and Robbins",cafe,ice_cream
1977135952,34.3921246,-118.5732094,Starbucks,cafe,coffee_shop
1977140267,34.3922067,-118.5732477,Subway,fast_food,burger
1978701858,33.4788266,-117.1386985,"Siam Kitchen",restaurant,thai
1978702990,33.4788295,-117.1389751,"Temecula Pizza Co.",restaurant,pizza
